3511,系统,1.000,1000000,+0.000,1.000,+0.000,正常,2021-08-26-09-21-14
3512,系统,1.016,996600,+0.016,1.000,+0.016,正常,2021-08-26-09-41-11
3513,系统,1.012,995700,-0.004,1.000,+0.012,正常,2021-08-26-10-01-16
3514,系统,1.055,995700,+0.043,1.000,+0.055,正常,2021-08-26-10-21-05
3515,系统,1.035,994600,-0.020,1.000,+0.035,正常,2021-08-26-10-41-07
3516,系统,1.120,994600,+0.085,1.000,+0.120,正常,2021-08-26-11-01-16
3517,系统,1.121,995600,+0.001,1.000,+0.121,正常,2021-08-26-11-21-03
3518,系统,1.092,996600,-0.029,1.000,+0.092,正常,2021-08-26-11-41-11
3519,系统,1.090,996600,-0.002,1.000,+0.090,正常,2021-08-26-12-01-09
3520,系统,1.160,996600,+0.070,1.000,+0.160,正常,2021-08-26-12-21-12
3521,系统,1.127,997500,-0.033,1.000,+0.127,正常,2021-08-26-12-41-12
3522,系统,1.219,997500,+0.092,1.000,+0.219,正常,2021-08-26-13-01-15
3523,系统,1.143,997500,-0.076,1.000,+0.143,正常,2021-08-26-13-21-16
3524,系统,1.193,997500,+0.050,1.000,+0.193,正常,2021-08-26-13-41-07
3525,系统,1.216,997400,+0.023,1.000,+0.216,正常,2021-08-26-14-01-01
3526,系统,1.163,997400,-0.053,1.000,+0.163,正常,2021-08-26-14-21-06
3527,系统,1.132,997400,-0.031,1.000,+0.132,正常,2021-08-26-14-41-12
3528,系统,1.106,997400,-0.026,1.000,+0.106,正常,2021-08-26-15-01-08
3529,系统,1.162,997400,+0.056,1.000,+0.162,正常,2021-08-26-15-21-04
3530,系统,1.125,997400,-0.037,1.000,+0.125,正常,2021-08-26-15-41-01
3531,系统,1.191,997300,+0.066,1.000,+0.191,正常,2021-08-26-16-01-07
3532,系统,1.142,997300,-0.049,1.000,+0.142,正常,2021-08-26-16-21-14
3533,系统,1.202,997300,+0.060,1.000,+0.202,正常,2021-08-26-16-41-15
3534,系统,1.138,997800,-0.064,1.000,+0.138,正常,2021-08-26-17-01-12
3535,系统,1.075,997800,-0.063,1.000,+0.075,正常,2021-08-26-17-21-01
3536,系统,1.055,997600,-0.020,1.000,+0.055,正常,2021-08-26-17-41-10
3537,系统,1.135,996500,+0.080,1.000,+0.135,正常,2021-08-26-18-01-02
3538,系统,1.085,996800,-0.050,1.000,+0.085,正常,2021-08-26-18-21-13
3539,系统,1.031,996800,-0.054,1.000,+0.031,正常,2021-08-26-18-41-11
3540,系统,0.990,995500,-0.041,1.000,-0.010,正常,2021-08-26-19-01-16
3541,系统,1.011,995100,+0.021,1.000,+0.011,正常,2021-08-26-19-21-09
3542,系统,0.995,995100,-0.016,1.000,-0.005,正常,2021-08-26-19-41-05
3543,系统,0.946,993400,-0.049,1.000,-0.054,正常,2021-08-26-20-01-15
3544,系统,0.872,992800,-0.074,1.000,-0.128,正常,2021-08-26-20-21-14
3545,系统,0.828,992300,-0.044,1.000,-0.172,正常,2021-08-26-20-41-14
3546,系统,0.877,990200,+0.049,1.000,-0.123,正常,2021-08-26-21-01-13
3547,系统,0.793,987400,-0.084,1.000,-0.207,正常,2021-08-26-21-21-01
3548,系统,0.766,983500,-0.027,1.000,-0.234,正常,2021-08-26-21-41-04
3549,系统,0.713,979500,-0.053,1.000,-0.287,正常,2021-08-26-22-01-08
3550,系统,0.668,973700,-0.045,1.000,-0.332,正常,2021-08-26-22-21-12
3551,系统,0.719,971100,+0.051,1.000,-0.281,正常,2021-08-26-22-41-13
3552,系统,0.736,971100,+0.017,1.000,-0.264,正常,2021-08-26-23-01-12
3553,系统,0.790,973000,+0.054,1.000,-0.210,正常,2021-08-26-23-21-01
3554,系统,0.856,980600,+0.066,1.000,-0.144,正常,2021-08-26-23-41-04
3555,系统,0.829,981900,-0.034,0.863,-0.034,正常,2021-08-27-09-01-15
3556,系统,0.753,981600,-0.076,0.863,-0.110,正常,2021-08-27-09-21-12
3557,系统,0.734,981300,-0.019,0.863,-0.129,正常,2021-08-27-09-41-02
3558,系统,0.805,977600,+0.071,0.863,-0.058,正常,2021-08-27-10-01-06
3559,系统,0.889,978100,+0.084,0.863,+0.026,正常,2021-08-27-10-21-09
3560,系统,0.811,979100,-0.078,0.863,-0.052,正常,2021-08-27-10-41-13
3561,系统,0.732,978900,-0.079,0.863,-0.131,正常,2021-08-27-11-01-12
3562,系统,0.682,968400,-0.050,0.863,-0.181,跌停,2021-08-27-11-21-01
3563,系统,0.710,946900,+0.028,0.863,-0.153,正常,2021-08-27-11-41-15
3564,系统,0.728,945900,+0.018,0.863,-0.135,正常,2021-08-27-12-01-08
3565,系统,0.762,945900,+0.080,0.863,-0.101,正常,2021-08-27-12-21-03
3566,系统,0.720,945900,-0.042,0.863,-0.143,正常,2021-08-27-12-41-09
3567,系统,0.763,943400,+0.043,0.863,-0.100,正常,2021-08-27-13-01-12
3568,系统,0.791,943400,+0.028,0.863,-0.072,正常,2021-08-27-13-21-16
3569,系统,0.692,943400,-0.099,0.863,-0.171,正常,2021-08-27-13-41-07
3570,系统,0.682,940600,-0.010,0.863,-0.181,跌停,2021-08-27-14-01-01
3571,系统,0.769,927700,+0.087,0.863,-0.094,正常,2021-08-27-14-21-04
3572,系统,0.771,928700,+0.002,0.863,-0.092,正常,2021-08-27-14-41-02
3573,系统,0.811,929700,+0.040,0.863,-0.052,正常,2021-08-27-15-01-06
3574,系统,0.901,932300,+0.090,0.863,+0.038,正常,2021-08-27-15-21-14
3575,系统,0.927,939000,+0.026,0.863,+0.064,正常,2021-08-27-15-41-12
3576,系统,0.925,947200,-0.002,0.863,+0.062,正常,2021-08-27-16-01-09
3577,系统,0.904,948200,-0.021,0.863,+0.041,正常,2021-08-27-16-21-14
3578,系统,1.002,954400,+0.098,0.863,+0.139,正常,2021-08-27-16-41-02
3579,系统,0.942,972000,-0.060,0.863,+0.079,正常,2021-08-27-17-01-08
3580,系统,0.890,972000,-0.052,0.863,+0.027,正常,2021-08-27-17-21-01
3581,系统,0.926,972000,+0.036,0.863,+0.063,正常,2021-08-27-17-41-07
3582,系统,0.928,972900,+0.002,0.863,+0.065,正常,2021-08-27-18-01-13
3583,系统,0.982,974800,+0.054,0.863,+0.119,正常,2021-08-27-18-21-08
3584,系统,1.044,977100,+0.062,0.863,+0.181,涨停,2021-08-27-18-41-14
3585,系统,1.044,986500,+0.000,0.863,+0.181,涨停,2021-08-27-19-01-14
3586,系统,0.984,988400,-0.060,0.863,+0.121,正常,2021-08-27-19-21-02
3587,系统,1.044,990200,+0.060,0.863,+0.181,涨停,2021-08-27-19-41-14
3588,系统,1.044,992200,+0.000,0.863,+0.181,涨停,2021-08-27-20-01-04
3589,系统,1.044,993200,+0.000,0.863,+0.181,涨停,2021-08-27-20-21-16
3590,系统,1.044,993200,+0.000,0.863,+0.181,涨停,2021-08-27-20-41-10
3591,系统,1.044,993200,+0.000,0.863,+0.181,涨停,2021-08-27-21-01-08
3592,系统,1.044,992400,+0.000,0.863,+0.181,涨停,2021-08-27-21-21-16
3593,系统,0.995,993900,-0.049,0.863,+0.132,正常,2021-08-27-21-41-06
3594,系统,0.918,993900,-0.077,0.863,+0.055,正常,2021-08-27-22-01-02
3595,系统,0.901,993900,-0.017,0.863,+0.038,正常,2021-08-27-22-21-15
3596,系统,0.946,993900,+0.045,0.863,+0.083,正常,2021-08-27-22-41-11
3597,系统,1.026,993900,+0.080,0.863,+0.163,正常,2021-08-27-23-01-01
3598,系统,1.014,993900,-0.012,0.863,+0.151,正常,2021-08-27-23-21-12
3599,系统,0.968,993900,-0.046,0.863,+0.105,正常,2021-08-27-23-41-14
3600,系统,0.997,992700,+0.065,0.932,+0.065,正常,2021-08-28-09-01-02
3601,系统,0.951,992700,-0.046,0.932,+0.019,正常,2021-08-28-09-21-09
3602,系统,1.016,992600,+0.065,0.932,+0.084,正常,2021-08-28-09-41-02
3603,系统,1.026,992600,+0.010,0.932,+0.094,正常,2021-08-28-10-01-01
3604,系统,0.953,992600,-0.073,0.932,+0.021,正常,2021-08-28-10-21-13
3605,系统,0.968,992600,+0.015,0.932,+0.036,正常,2021-08-28-10-41-04
3606,系统,0.910,992600,-0.058,0.932,-0.022,正常,2021-08-28-11-01-06
3607,系统,0.993,992600,+0.083,0.932,+0.061,正常,2021-08-28-11-21-14
3608,系统,0.897,992600,-0.096,0.932,-0.035,正常,2021-08-28-11-41-15
3609,系统,0.996,991900,+0.099,0.932,+0.064,正常,2021-08-28-12-01-03
3610,系统,0.983,992700,-0.013,0.932,+0.051,正常,2021-08-28-12-21-16
3611,系统,1.064,992900,+0.081,0.932,+0.132,正常,2021-08-28-12-41-06
3612,系统,1.027,992900,-0.037,0.932,+0.095,正常,2021-08-28-13-01-01
3613,系统,0.930,992900,-0.097,0.932,-0.002,正常,2021-08-28-13-21-04
3614,系统,0.895,991700,-0.035,0.932,-0.037,正常,2021-08-28-13-41-08
3615,系统,0.906,989700,+0.011,0.932,-0.026,正常,2021-08-28-14-01-14
3616,系统,0.830,988900,-0.076,0.932,-0.102,正常,2021-08-28-14-21-07
3617,系统,0.889,983700,+0.059,0.932,-0.043,正常,2021-08-28-14-41-08
3618,系统,0.831,983500,-0.058,0.932,-0.101,正常,2021-08-28-15-01-01
3619,系统,0.772,981900,-0.059,0.932,-0.160,正常,2021-08-28-15-21-12
3620,系统,0.727,974200,-0.045,0.932,-0.205,正常,2021-08-28-15-41-03
3621,系统,0.662,962500,-0.065,0.932,-0.270,跌停,2021-08-28-16-01-12
3622,系统,0.662,934500,+0.000,0.932,-0.270,跌停,2021-08-28-16-21-13
3623,系统,0.662,927500,+0.000,0.932,-0.270,跌停,2021-08-28-16-41-14
3624,系统,0.662,919000,+0.000,0.932,-0.270,跌停,2021-08-28-17-01-12
3625,系统,0.681,913100,+0.019,0.932,-0.251,正常,2021-08-28-17-21-11
3626,系统,0.687,911400,+0.025,0.932,-0.245,正常,2021-08-28-17-41-02
3627,系统,0.732,910400,+0.045,0.932,-0.200,正常,2021-08-28-18-01-07
3628,系统,0.765,910700,+0.033,0.932,-0.167,正常,2021-08-28-18-21-02
3629,系统,0.749,910300,-0.016,0.932,-0.183,正常,2021-08-28-18-41-01
3630,系统,0.752,909300,+0.003,0.932,-0.180,正常,2021-08-28-19-01-08
3631,系统,0.845,905500,+0.093,0.932,-0.087,正常,2021-08-28-19-21-15
3632,系统,0.922,915600,+0.077,0.932,-0.010,正常,2021-08-28-19-41-15
3633,系统,0.876,923300,-0.046,0.932,-0.056,正常,2021-08-28-20-01-11
3634,系统,0.908,932300,+0.032,0.932,-0.024,正常,2021-08-28-20-21-08
3635,系统,0.874,935400,-0.034,0.932,-0.058,正常,2021-08-28-20-41-14
3636,系统,0.833,935000,-0.041,0.932,-0.099,正常,2021-08-28-21-01-13
3637,系统,0.796,937200,-0.037,0.932,-0.136,正常,2021-08-28-21-21-16
3638,系统,0.761,935800,-0.035,0.932,-0.171,正常,2021-08-28-21-41-05
3639,系统,0.663,934800,-0.098,0.932,-0.269,正常,2021-08-28-22-01-06
3640,系统,0.681,929600,+0.018,0.932,-0.251,正常,2021-08-28-22-21-05
3641,系统,0.721,928500,+0.040,0.932,-0.211,正常,2021-08-28-22-41-13
3642,系统,0.752,929300,+0.031,0.932,-0.180,正常,2021-08-28-23-01-08
3643,系统,0.830,931300,+0.078,0.932,-0.102,正常,2021-08-28-23-21-16
3644,系统,0.786,936100,-0.044,0.932,-0.146,正常,2021-08-28-23-41-06
3690,系统,0.906,944900,+0.068,0.838,+0.068,正常,2021-08-30-09-01-05
3691,系统,0.937,947700,+0.031,0.838,+0.099,正常,2021-08-30-09-21-06
3692,系统,0.854,950600,-0.083,0.838,+0.016,正常,2021-08-30-09-41-17
3693,系统,0.792,950600,-0.062,0.838,-0.046,正常,2021-08-30-10-01-11
3694,系统,0.839,949400,+0.047,0.838,+0.001,正常,2021-08-30-10-21-01
3695,系统,0.939,955300,+0.100,0.838,+0.101,涨停,2021-08-30-10-41-03
3696,系统,0.912,968600,-0.027,0.838,+0.074,正常,2021-08-30-11-01-02
3697,系统,0.812,971600,-0.100,0.838,-0.026,正常,2021-08-30-11-21-02
3698,系统,0.782,969700,-0.030,0.838,-0.056,正常,2021-08-30-11-41-13
3699,系统,0.801,968400,+0.019,0.838,-0.037,正常,2021-08-30-12-01-12
3700,系统,0.816,968300,+0.015,0.838,-0.022,正常,2021-08-30-12-21-14
3701,系统,0.909,969800,+0.093,0.838,+0.071,正常,2021-08-30-12-41-13
3702,系统,0.841,970800,-0.068,0.838,+0.003,正常,2021-08-30-13-01-15
3703,系统,0.884,970800,+0.043,0.838,+0.046,正常,2021-08-30-13-21-16
3704,系统,0.915,972400,+0.031,0.838,+0.077,正常,2021-08-30-13-41-11
3705,系统,0.939,973600,+0.024,0.838,+0.101,涨停,2021-08-30-14-01-04
3706,系统,0.842,978400,-0.097,0.838,+0.004,正常,2021-08-30-14-21-05
3707,系统,0.913,978400,+0.071,0.838,+0.075,正常,2021-08-30-14-41-07
3708,系统,0.816,978000,-0.097,0.838,-0.022,正常,2021-08-30-15-01-16
3709,系统,0.737,970900,-0.079,0.838,-0.101,跌停,2021-08-30-15-21-05
3710,系统,0.737,935300,+0.000,0.838,-0.101,跌停,2021-08-30-15-41-09
3711,系统,0.811,926000,+0.074,0.838,-0.027,正常,2021-08-30-16-01-16
3712,系统,0.788,926000,-0.023,0.838,-0.050,正常,2021-08-30-16-21-08
3713,系统,0.766,924100,-0.022,0.838,-0.072,正常,2021-08-30-16-41-14
3714,系统,0.744,924400,-0.022,0.838,-0.094,正常,2021-08-30-17-01-11
3715,系统,0.737,920800,-0.007,0.838,-0.101,跌停,2021-08-30-17-21-01
3716,系统,0.827,914700,+0.090,0.838,-0.011,正常,2021-08-30-17-41-14
3717,系统,0.877,918600,+0.050,0.838,+0.039,正常,2021-08-30-18-01-08
3718,系统,0.939,933200,+0.062,0.838,+0.101,涨停,2021-08-30-18-21-09
3719,系统,0.855,964700,-0.084,0.838,+0.017,正常,2021-08-30-18-41-05
3720,系统,0.777,964700,-0.078,0.838,-0.061,正常,2021-08-30-19-01-13
3721,系统,0.778,961100,+0.001,0.838,-0.060,正常,2021-08-30-19-21-08
3722,系统,0.770,961300,-0.008,0.838,-0.068,正常,2021-08-30-19-41-04
3723,系统,0.737,958400,-0.033,0.838,-0.101,跌停,2021-08-30-20-01-14
3724,系统,0.737,935300,+0.000,0.838,-0.101,跌停,2021-08-30-20-21-03
3725,系统,0.769,928300,+0.032,0.838,-0.069,正常,2021-08-30-20-41-05
3726,系统,0.863,928300,+0.094,0.838,+0.025,正常,2021-08-30-21-01-16
3727,系统,0.892,936300,+0.029,0.838,+0.054,正常,2021-08-30-21-21-14
3728,系统,0.905,948500,+0.013,0.838,+0.067,正常,2021-08-30-21-41-04
3729,系统,0.880,956100,-0.025,0.838,+0.042,正常,2021-08-30-22-01-12
3730,系统,0.863,958100,-0.017,0.838,+0.025,正常,2021-08-30-22-21-14
3731,系统,0.800,958500,-0.063,0.838,-0.038,正常,2021-08-30-22-41-17
3732,系统,0.759,957500,-0.041,0.838,-0.079,正常,2021-08-30-23-01-11
3733,系统,0.836,957000,+0.077,0.838,-0.002,正常,2021-08-30-23-21-11
3734,系统,0.874,959100,+0.038,0.838,+0.036,正常,2021-08-30-23-41-09
3735,系统,0.900,962300,+0.052,0.848,+0.052,正常,2021-08-31-09-01-14
3736,系统,0.836,966800,-0.064,0.848,-0.012,正常,2021-08-31-09-21-13
3737,系统,0.927,966800,+0.091,0.848,+0.079,正常,2021-08-31-09-41-15
3738,系统,0.886,970600,-0.041,0.848,+0.038,正常,2021-08-31-10-01-11
3739,系统,0.861,970600,-0.025,0.848,+0.013,正常,2021-08-31-10-21-12
3740,系统,0.766,969500,-0.095,0.848,-0.082,正常,2021-08-31-10-41-08
3741,系统,0.797,967500,+0.031,0.848,-0.051,正常,2021-08-31-11-01-02
3742,系统,0.755,957800,-0.042,0.848,-0.093,跌停,2021-08-31-11-21-11
3743,系统,0.833,914600,+0.078,0.848,-0.015,正常,2021-08-31-11-41-13
3744,系统,0.835,915600,+0.002,0.848,-0.013,正常,2021-08-31-12-01-12
3745,系统,0.900,917500,+0.065,0.848,+0.052,正常,2021-08-31-12-21-15
3746,系统,0.941,933600,+0.041,0.848,+0.093,涨停,2021-08-31-12-41-12
3747,系统,0.941,955900,+0.000,0.848,+0.093,涨停,2021-08-31-13-01-09
3748,系统,0.925,967600,-0.016,0.848,+0.077,正常,2021-08-31-13-21-12
3749,系统,0.895,969700,-0.030,0.848,+0.047,正常,2021-08-31-13-41-08
3750,系统,0.848,969700,-0.047,0.848,+0.000,正常,2021-08-31-14-01-13
3751,系统,0.863,969700,+0.015,0.848,+0.015,正常,2021-08-31-14-21-04
3752,系统,0.784,968800,-0.079,0.848,-0.064,正常,2021-08-31-14-41-06
3753,系统,0.761,964800,-0.023,0.848,-0.087,正常,2021-08-31-15-01-06
3754,系统,0.785,960500,+0.024,0.848,-0.063,正常,2021-08-31-15-21-09
3755,系统,0.755,950200,-0.030,0.848,-0.093,跌停,2021-08-31-15-41-04
3756,系统,0.755,925900,+0.000,0.848,-0.093,跌停,2021-08-31-16-01-04
3757,系统,0.755,917400,+0.000,0.848,-0.093,跌停,2021-08-31-16-21-08
3758,系统,0.755,905700,+0.000,0.848,-0.093,跌停,2021-08-31-16-41-05
3759,系统,0.755,901800,+0.000,0.848,-0.093,跌停,2021-08-31-17-01-11
3760,系统,0.755,890000,+0.000,0.848,-0.093,跌停,2021-08-31-17-21-08
3761,系统,0.755,886500,+0.000,0.848,-0.093,跌停,2021-08-31-17-41-13
3762,系统,0.795,880800,+0.040,0.848,-0.053,正常,2021-08-31-18-01-16
3763,系统,0.803,880600,+0.008,0.848,-0.045,正常,2021-08-31-18-21-16
3764,系统,0.755,878700,-0.048,0.848,-0.093,跌停,2021-08-31-18-41-08
3765,系统,0.828,874400,+0.073,0.848,-0.020,正常,2021-08-31-19-01-06
3766,系统,0.769,879200,-0.059,0.848,-0.079,正常,2021-08-31-19-21-14
3767,系统,0.798,876100,+0.029,0.848,-0.050,正常,2021-08-31-19-41-12
3768,系统,0.755,875300,-0.043,0.848,-0.093,跌停,2021-08-31-20-01-15
3769,系统,0.839,870400,+0.084,0.848,-0.009,正常,2021-08-31-20-21-11
3770,系统,0.894,877200,+0.055,0.848,+0.046,正常,2021-08-31-20-41-09
3771,系统,0.941,909900,+0.047,0.848,+0.093,涨停,2021-08-31-21-01-09
3772,系统,0.850,947100,-0.091,0.848,+0.002,正常,2021-08-31-21-21-08
3773,系统,0.908,948900,+0.058,0.848,+0.060,正常,2021-08-31-21-41-02
3774,系统,0.937,955700,+0.029,0.848,+0.089,正常,2021-08-31-22-01-04
3775,系统,0.913,956700,-0.024,0.848,+0.065,正常,2021-08-31-22-21-14
3776,系统,0.817,956700,-0.096,0.848,-0.031,正常,2021-08-31-22-41-12
3777,系统,0.755,953300,-0.062,0.848,-0.093,跌停,2021-08-31-23-01-09
3778,系统,0.811,941700,+0.056,0.848,-0.037,正常,2021-08-31-23-21-05
3779,系统,0.815,944600,+0.004,0.848,-0.033,正常,2021-08-31-23-41-14
3780,系统,0.765,953300,-0.050,0.815,-0.050,正常,2021-09-01-09-01-07
3781,系统,0.730,951600,-0.035,0.815,-0.085,正常,2021-09-01-09-21-08
3782,系统,0.692,950500,-0.038,0.815,-0.123,正常,2021-09-01-09-41-01
3783,系统,0.652,932000,-0.040,0.815,-0.163,跌停,2021-09-01-10-01-14
3784,系统,0.652,907200,+0.000,0.815,-0.163,跌停,2021-09-01-10-21-02
3785,系统,0.652,901500,+0.000,0.815,-0.163,跌停,2021-09-01-10-41-04
3786,系统,0.669,895700,+0.017,0.815,-0.146,正常,2021-09-01-11-01-07
3787,系统,0.744,896200,+0.075,0.815,-0.071,正常,2021-09-01-11-21-02
3788,系统,0.733,896200,-0.011,0.815,-0.082,正常,2021-09-01-11-41-06
3789,系统,0.652,894300,-0.081,0.815,-0.163,跌停,2021-09-01-12-01-16
3790,系统,0.710,879700,+0.058,0.815,-0.105,正常,2021-09-01-12-21-10
3791,系统,0.725,875000,+0.015,0.815,-0.090,正常,2021-09-01-12-41-01
3792,系统,0.668,873700,-0.057,0.815,-0.147,正常,2021-09-01-13-01-16
3793,系统,0.663,872600,-0.005,0.815,-0.152,正常,2021-09-01-13-21-04
3794,系统,0.702,871900,+0.039,0.815,-0.113,正常,2021-09-01-13-41-09
3795,系统,0.652,867700,-0.050,0.815,-0.163,跌停,2021-09-01-14-01-07
3796,系统,0.682,864800,+0.030,0.815,-0.133,正常,2021-09-01-14-21-08
3797,系统,0.735,864700,+0.053,0.815,-0.080,正常,2021-09-01-14-41-01
3798,系统,0.671,864400,-0.064,0.815,-0.144,正常,2021-09-01-15-01-16
3799,系统,0.652,860500,-0.019,0.815,-0.163,跌停,2021-09-01-15-21-02
3800,系统,0.652,854600,+0.000,0.815,-0.163,跌停,2021-09-01-15-41-04
3801,系统,0.717,852900,+0.065,0.815,-0.098,正常,2021-09-01-16-01-04
3802,系统,0.719,852400,+0.002,0.815,-0.096,正常,2021-09-01-16-21-14
3803,系统,0.720,852500,+0.001,0.815,-0.095,正常,2021-09-01-16-41-07
